id,name,text
pichacao,极限涂鸦,"仅能安装在一层防火墙上。
每当你通过被附载的防火墙时，你可以获得[click]。如果这不是你本回合第一次在潜袭中获得[click]，将本程序加入你的操控器。"
ping,PING,"在对本服务器的潜袭中，当你激活本防火墙时，给予潜袭者1枚锁定标记。
[subroutine] 终止本次潜袭。"
pinhole_threading,穿针引线,潜袭任意一台服务器。如果成功，读取另一台服务器根目录中的1张卡牌，代替侵入被攻击的服务器。如果该卡牌是议案，你本次读取中不能窃取或销毁之。
pipeline,,
piranhas,水虎鱼,"作为激活本防火墙的额外费用，拿取1枚负面声誉标记或移除1枚锁定标记。
[subroutine] 你可以抽1张卡牌。
[subroutine] 造成1点网域伤害。
[subroutine] 如果总部中的卡牌数量多于操控器，终止本次潜袭。"
pivot,转变策略,"作为打出本事务的额外费用，花费[click]。
在研发中心搜寻1个事务或议案并展示之。<em>（在搜寻研发中心后将其洗混。）</em>将该卡牌加入总部。
威胁3 → 你可以从总部打出或安装1张卡牌。<em>（本能力在任一玩家有3点或更多议案分数时生效。）</em>"
plague,,
plan_b,备用计划,"备用计划能被推进。
如果潜袭者读取备用计划，你可以从总部将一个推进需求等于或小于备用计划上推进标记数量的议案展示并计分。"
planned_assault,预谋突袭,"作为打出本事件的额外费用，花费[click]。
在你的存储栈搜寻一个<strong>潜袭</strong>事件，并打出该<strong>潜袭</strong>事件（支付其打出费用），忽略任何额外的费用。将你的存储栈重洗。"
plascrete_carapace,凝塑铠甲,"当凝塑铠甲被安装时，放置4枚能量指示物到本卡牌上。当凝塑铠甲上没有能量指示物时，销毁本卡牌。
<strong>所附载的能量指示物</strong>: 防止1点肢体伤害。"
poison_vial,毒药瓶,"当你安装本硬件时，填装3枚能量指示物到本硬件上。当其清空时，销毁之。
<strong>所附载的能量指示物:</strong> 破解最多2条子进程。只有你在本次遭遇期间已破解过子进程时，才能使用本能力。"
political_dealings,政治交易,每当你补到一个议案时，你可以展示并安装它。
political_graffiti,政治涂鸦,对档案库进行一次潜袭。如果成功，将政治涂鸦加入公司分数区中的一个议案上，作为所附载的状态指示物，规则文字为“该议案价值的议案分数减1。如果公司清除病毒指示物，销毁政治涂鸦。”，代替读取卡牌。
political_operative,助选员,"如果你本回合已对总部进行过成功的潜袭，才能安装。
[trash], <strong>支付一张已激活卡牌的销毁费用</strong>: 销毁该卡牌。"
polyhistor,,
pop_up_window,弹出窗口,"当潜袭者遭遇本防火墙时，你获得1[credit]。
[subroutine] 终止本次潜袭，除非潜袭者支付1[credit]。"
populist_rally,民粹主义集会,"如果你具有至少一张已安装的<strong>低劣</strong>卡牌，才能打出。
公司在他/她的下回合用来花费的[click]减1。"
port_anson_grid,安森港网阵,"当对本服务器潜袭时潜袭者不能退出，除非他/她销毁一个已安装的程序。
每台服务器限制1个<strong>区域</strong>。"
post_truth_dividend,后真相分红,当你将本议案计分时，你可以抽1张卡牌。
posted_bounty,悬赏通告,当你用悬赏通告计分时，你可以废除它，以给予潜袭者1枚锁定标记并拿取1枚负面声誉标记。
power_grid_overload,电网过载,"如果潜袭者在他/她的上回合进行过成功的潜袭，才能打出。
<trace>追踪 2</trace> 如果成功，销毁一个硬件，该硬件的安装费用等于或小于你追踪强度超过潜袭者中转强度的差值。"
power_nap,日间小憩,"作为打出本事件的额外费用，花费[click]。
获得2[credit]。你的堆阵中每有一个<strong>双重</strong>事件，额外获得1[credit] 。"
power_shutdown,动力中断,"如果潜袭者在他/她的上回合进行过潜袭，才能打出。
销毁研发中心顶端的X张卡牌。潜袭者销毁一个已安装的并且安装费用等于或小于X的程序或硬件。"
power_tap,电力分接,每当一次追踪发起时，获得1[credit]。
power_to_the_people,还能于民,"仅能在你的第一个[click]打出。
本回合你第一次窃取一个议案时，获得7[credit]。"
prana_condenser,真气冷凝器,"[interrupt] → 每当你将要造成1点或更多网域伤害时，你可以防止1点网域伤害。如果你如此做，放置1枚能量指示物到本资产上并获得3[credit]。
[click][click]，<strong>[trash]:</strong> 每有1枚所附载的能量指示物，造成1点网域伤害。"
pravdivost_consulting_political_solutions,真理咨询: 政治解决方案,每回合潜袭者第一次进行成功的潜袭时，你可以放置1枚推进指示物到一张你可以推进的已安装的卡牌上。
precognition,预知,查看研发中心顶端的五张卡牌，并按任意顺序排列它们。
predictive_algorithm,预测算法,"本卡牌打出后不会被销毁，直到另一个<strong>局势</strong>被打出或一个议案被窃取。
作为窃取一个议案的额外费用，潜袭者必须支付2[credit]。"
predictive_planogram,消费预测智慧商城,结算下列中的1项。如果潜袭者被锁定，你可以改为两项都结算。<ul><li>获得3[credit]。</li><li>抽3张卡牌。</li></ul>
preemptive_action,抢先行动,"在你结算本事务后，结束你的行动阶段。
将三张卡牌从档案库洗入研发中心。将抢先行动移出游戏，代替销毁它。"
prepaid_voicepad,预付费通话平板,"1[recurring-credit] <em>（当你安装本卡牌时及你的回合开始前，将所附载的信用点补充至1个。）</em>
你可以花费所附载的信用点以打出事件。"
pressure_spike,压力峰值,"对接 → <strong>1[credit]:</strong> 破解1条<strong>屏障</strong>子进程。
<strong>2[credit]:</strong> 强度+3。
威胁4 → <strong>2[credit]:</strong> 强度+9。本能力每次潜袭仅限使用一次。<em>（本能力在任一玩家有4点或更多议案分数时生效。）</em>"
pretty_mary_da_silva,“小美”·玛丽·达席尔瓦,每当你侵入研发中心时，如果本次侵入中你被允许读取研发中心中的2张或更多卡牌，你可以额外读取1张卡牌。
prey,攫食,进行一次潜袭。本次潜袭中一次，当你通过一层防火墙时，你可以销毁数张你已安装的卡牌，其数量等于该防火墙的强度。如果你如此做，销毁该防火墙。
primary_transmission_dish,初级传输天线,"3[recurring-credit]
这些信用点用于追踪。"
priority_construction,,
priority_requisition,,
prisec,私卫,如果潜袭者读取已安装的私卫，你可以支付2[credit]，以给予潜袭者1枚锁定标记并造成1点肢体伤害。
private_contracts,私人合约,"当私人合约被激活时，从银行中放置14[credit]到本卡牌上。当私人合约上没有信用点时，销毁本卡牌。
[click]: 从私人合约上拿取2[credit]。"
private_security_force,,
privileged_access,特权访问,"只有你未被锁定时，才能打出。
潜袭档案库。如果成功，拿取1枚锁定标记，代替侵入档案库。
当你通过本事件拿取一枚锁定标记时，你可以从你的堆阵安装1个资源，其安装费用减2[credit]。
威胁3 → 当你通过本事件拿取一枚锁定标记时，你可以从你的堆阵安装1个程序。"
process_automation,,
product_placement,,
product_recall,产品召回,"如果你的牌组中有6张或更多的非<strong>联盟</strong>[haas-bioroid]卡牌，本卡牌影响力为0。
销毁一个已激活的资产或升级。如果你如此做，获得与其销毁费用相等的信用点。"
professional_contacts,专家联系人,[click]<strong>:</strong> 获得1[credit]并抽1张卡牌。
profiteering,暴利,当你用暴利计分时，拿取最多3枚负面声誉标记。每拿取1枚负面声誉标记，获得5[credit]。
progenitor,元祖,"你可以附载一个<strong>病毒</strong>程序到元祖上。
所附载的程序的内存费用不计算在你的内存上限中。
每当病毒指示物被清除时，除所附载卡牌上的1枚病毒指示物，移除所有病毒指示物。"
prognostic_q_loop,预测量子循环芯片,"每回合第一次潜袭开始时，你可以查看你的存储栈顶端的2张卡牌。
<strong>1[credit]:</strong> 展示你的存储栈顶端的卡牌。如果该卡牌是一个程序或硬件，你可以安装之。本能力每回合仅限使用一次。"
project_ares,,
project_atlas,阿特拉斯计划,"当你将本议案计分时，如果所附载的推进指示物超过3枚，每超过1枚，放置1枚议案指示物到本议案上。
<strong>所附载的议案指示物:</strong> 在研发中心搜寻1张卡牌并展示之。将其加入总部。"
project_beale,比勒计划,"当你将本议案计分时，如果所附载的推进指示物超过3枚，每超过2枚，放置1枚议案指示物到本议案上。
每有1枚所附载的议案指示物，本议案的价值增加1点议案分数。"
project_junebug,,
project_kusanagi,草薙计划,"当你用草薙计划计分时，草薙计划上超过2枚推进标记的，每超过1枚，放置1枚议案指示物到本卡牌上。
<strong>所附载的议案指示物</strong>: 选择一层防火墙，本次潜袭的剩余时间内，该防火墙在其它所有子进程后获得“[subroutine] 造成1点网域伤害。”"
project_vacheron,瓦什隆计划,"[interrupt] → 当本议案即将从档案库以外其他区域加入潜袭者的分数区时，改为以附载4枚议案指示物的状态加入潜袭者的分数区。
只要本议案以附载1枚或更多议案指示物的状态位于潜袭者的分数区，其价值便为0点议案分数并获得“当潜袭者的回合开始时，移除1枚所附载的议案指示物。”"
project_vitruvius,维特鲁威计划,"当你将本议案计分时，如果所附载的推进指示物超过3枚，每超过1枚，放置1枚议案指示物到本议案上。
<strong>所附载的议案指示物:</strong> 将1张卡牌从档案库加入总部。"
project_wotan,奥丁计划,"当你用奥丁计划计分时，放置3枚议案指示物到本卡牌上。
<strong>所附载的议案指示物</strong>: 选择当前被接驳的一层已激活的<strong>生化人</strong>防火墙。本次潜袭的剩余时间内，该防火墙在其它所有子进程后获得“[subroutine] 终止本次潜袭。”"
project_yagi_uda,八木宇田计划,"当你将本议案计分时，如果所附载的推进指示物超过3枚，每超过1枚，放置1枚议案指示物到本议案上。
<strong>所附载的议案指示物:</strong> 从总部将1张卡牌与保护当前被攻击服务器或当前被攻击服务器根目录中的一张卡牌互换。潜袭者可以退出潜袭。本能力仅能在潜袭中使用。"
propeller,螺旋桨,"当你安装本程序时，放置4枚能量指示物到本程序上。
对接 → <strong>1[credit]:</strong> 破解1条<strong>屏障</strong>子进程。
<strong>所附载的能量指示物:</strong> 强度+2。"
psych_mike,,
psychic_field,精神领域,如果潜袭者揭示或读取已安装的精神领域，你和潜袭者秘密花费0[credit]，1[credit]或2[credit]。展示所花费的信用点。如果你和潜袭者花费了不同数量的信用点，潜袭者的操控器中每有一张卡牌，造成1点网域伤害。
psychographics,心理统计分析,"X必须等于或少于潜袭者所具有的锁定标记数量。
放置X枚推进指示物到1张你可以推进的已安装的卡牌上。"
psychokinesis,念力,"在你结算本事务后，结束你的行动阶段。
查看研发中心顶端的五张卡牌。如果其中有任何议案，资产或升级，你可以安装其中一张卡牌到一台远程服务器内。"
public_health_portal,公众健康门户,当你的回合开始时，展示研发中心顶端的卡牌并获得2[credit]。
